,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
2907,0.25984,0.76988,0.03898,0.11061,True,A,-1.90556,-0.98745,-1.86801,1.86279
2908,1.60825,-1.17403,-1.09694,1.08019,False,F,3.04067,-0.79436,-1.43711,1.15000
2909,0.76114,-0.32834,-0.25055,0.35154,False,F,-1.19153,2.66935,-0.94015,0.81791
2910,-3.33531,1.55279,0.28349,-0.00910,True,A,-0.75004,-1.73348,-1.53862,1.43490
2911,-1.25442,0.54321,-0.43040,0.40598,True,E,-0.55106,-1.08755,-2.18128,-0.18605
2912,-0.94575,-1.12271,-0.69235,0.72967,False,F,-0.81130,2.35413,-0.64603,0.03438
2913,-1.44752,1.61873,-0.19441,0.48051,True,A,-0.99923,-0.36851,-3.31138,3.08945
2914,2.05885,0.72881,-1.00504,1.04142,False,C,2.46341,-1.29859,2.30625,2.48699
2915,1.50667,-1.06070,-0.24111,0.45155,False,F,-1.00480,-1.60504,-2.45519,1.27208
2916,0.27195,1.45877,-0.60520,0.65579,True,A,0.07611,0.59973,4.28733,-0.06284
2917,-0.83839,0.20257,0.23795,-0.03676,True,Fx,1.41468,3.74490,-1.62472,0.36549
2918,-2.47353,1.98210,-0.60017,0.68499,True,A,-0.90888,-1.54491,-1.20295,1.48767
2919,-0.18330,1.93495,-0.72401,0.68806,True,A,-0.80815,-1.45653,-1.79029,0.68497
2920,1.07001,-0.14840,-0.61235,0.67977,False,F,2.06991,0.99373,-2.32124,1.24195
2921,1.26974,0.50398,-1.24505,1.30525,False,E,1.42444,-1.65393,-2.01781,1.82317
2922,-1.45017,1.94913,0.12501,0.08679,True,A,-1.91265,-1.08296,0.66829,2.90783
2923,1.81947,0.33908,0.16823,0.03883,True,E,-1.47716,-1.59037,-4.19124,0.39663
2924,-0.16565,0.24505,-0.21086,0.36328,False,F,-0.38928,1.26648,3.30128,0.62083
2925,-1.46045,1.19437,0.05876,0.07798,True,A,3.05313,0.58298,-1.95725,-0.17362
2926,-1.34915,1.67009,-0.56191,0.62946,True,A,-0.02412,-0.62549,-2.52565,0.85462
2927,-1.66141,1.39217,0.30067,-0.02398,True,A,-0.99412,-1.55206,-2.70093,2.20741
2928,2.25112,0.62095,-0.01950,0.13843,True,C,-0.67022,-0.07238,2.89167,0.26966
2929,-0.98477,0.03949,-0.17531,0.37367,False,F,-0.96299,-1.80656,-4.30178,1.98277
2930,-0.08859,-2.30905,-0.46832,0.44560,False,F,-1.30435,-0.24567,-0.91259,1.10094
2931,0.17364,0.71667,-0.58245,0.71993,False,B,-1.62138,-0.35293,-0.46507,0.57840
2932,0.76107,-0.18275,-0.03733,0.19878,False,F,0.72303,-0.70359,-3.06153,1.19916
2933,0.47115,0.20329,-0.76565,0.79719,False,F,1.01831,0.06394,3.84047,0.75977
2934,-0.65613,-0.28404,-0.23548,0.45949,False,F,-0.09817,-0.13200,-1.92323,1.50391
2935,-0.53226,-0.36905,-0.17547,0.23218,False,F,-0.70968,-1.26087,-3.06720,1.30270
2936,0.71107,-0.19745,-0.10125,0.22767,False,F,2.73720,0.13050,3.68799,2.40851
2937,0.95396,-0.41075,-0.11273,0.14480,False,F,-1.17019,-0.81595,-0.02644,1.55561
2938,2.77901,-0.27766,-0.55471,0.52627,False,F,0.45886,0.78079,-1.22353,2.53623
2939,0.64171,-1.45265,0.15548,0.06354,False,F,-0.84993,-1.45552,0.32136,1.35188
2940,0.49120,0.18423,-0.46162,0.56809,False,F,-0.93386,1.13685,-1.97594,0.98101
2941,1.09213,-0.38049,0.04292,0.02994,False,F,-0.89327,-0.76089,-0.00673,1.27229
2942,1.03441,0.00505,0.15843,0.03155,False,F,-0.84690,-1.38817,-2.12433,0.73157
2943,-1.48227,-1.00527,-0.25293,0.43161,False,F,-0.33778,1.76515,-2.21934,-0.10281
2944,0.24166,-1.62704,-0.38249,0.46268,False,F,-1.35521,-0.74268,-2.24020,1.07075
2945,-1.10359,-1.43755,0.09473,0.05998,False,F,0.97512,0.26630,0.11475,-0.02277
2946,0.60312,1.90322,-1.16953,1.21664,True,A,2.13299,-0.78086,0.47046,2.61204
2947,-1.17081,-0.91644,-0.68338,0.82817,False,F,-1.44713,-0.54528,-2.17992,-0.07684
2948,-0.89492,0.45537,-0.57606,0.56547,False,Fx,-0.82352,0.21460,-1.26155,0.68690
2949,0.59956,-1.00926,-0.31050,0.44926,False,F,0.56290,0.79224,-0.13265,-0.06016
2950,1.81040,-0.55652,-0.14344,0.22988,False,F,-0.72807,-1.78381,-1.26082,0.00120
2951,-0.44241,-1.06707,-0.96187,0.98491,False,F,1.48138,-0.34442,3.03267,2.38167
2952,-1.01422,-2.45190,-1.23445,1.23656,False,F,1.61053,-0.78362,2.55549,-0.57232
2953,1.68438,-2.02798,-0.54298,0.57479,False,F,0.34244,1.71817,-3.48727,0.61740
2954,-0.51217,-0.63997,-0.84140,0.79798,False,F,-2.51349,-0.59683,-2.26059,1.04218
2955,1.75817,-0.31254,-0.69228,0.78603,False,F,-1.25181,-0.71885,-3.19155,0.71511
2956,-2.29805,-0.90014,-0.43294,0.54879,False,F,-2.13551,-1.75043,-2.79441,0.90588
2957,-0.39327,-0.62221,-0.79690,0.73018,False,F,-0.36749,-0.16674,0.60355,0.47248
2958,-0.70367,0.43622,-0.70169,0.63524,False,F,-1.46021,-1.31159,-2.22106,1.80239
2959,-0.06671,1.20751,-0.04554,0.20766,True,A,-0.97098,-2.08986,-0.37796,0.90572
2960,-0.24522,-0.03459,-0.49613,0.65855,False,F,-1.98127,-0.32116,-0.43167,1.58122
2961,1.52727,-0.53039,-0.54679,0.54825,False,F,-0.60778,-2.08664,-0.38760,1.10344
2962,-2.15289,0.61702,-0.59962,0.65695,False,D,1.95824,-0.26140,1.85020,2.60364
2963,0.44745,0.09252,-0.05397,0.33718,False,F,-1.70550,-0.69621,-4.14899,-0.92159
2964,-0.86300,-0.23064,-0.83900,0.86184,False,F,-1.41598,-0.21309,-2.13642,2.28781
2965,-1.38801,0.85091,0.11622,0.13008,True,A,-1.51744,-0.98832,-0.89452,0.58650
2966,0.62214,-0.84747,-0.00712,0.09708,False,F,-0.65924,-0.06514,-2.20332,2.12858
2967,-2.63332,1.69605,-0.88192,0.93911,True,A,2.27603,1.79900,1.37578,1.06941
2968,1.61045,-0.79595,-0.31529,0.47303,False,F,1.21258,-1.58301,-1.89611,1.51514
2969,-0.31731,-0.78988,-0.83372,0.78698,False,F,-0.81534,-2.35593,-2.91106,1.16505
2970,1.63793,-1.44350,-0.40343,0.47936,False,F,-0.45755,-0.90030,-2.89500,2.82332
2971,2.31830,1.01238,-0.45459,0.66924,True,A,-0.44639,-0.59684,-2.12656,3.05155
2972,0.08985,1.01863,-0.29448,0.35359,True,A,0.02714,-1.75913,-1.91514,1.62229
2973,0.85147,-0.89621,-0.38586,0.34816,False,F,-0.76660,-0.69965,0.21088,0.43337
2974,1.31143,-1.05264,-0.10288,0.26596,False,F,-1.06003,-1.00072,-1.17579,0.05520
2975,-2.10548,-0.01901,-0.21786,0.37991,False,F,3.84227,1.31027,1.04618,1.01073
2976,0.17484,0.29394,-0.49821,0.55399,False,F,-0.97313,1.00811,1.46556,2.33251
2977,1.10517,-0.58455,-0.75931,0.71787,False,F,0.26743,-1.45973,-4.74981,2.68084
2978,0.23673,-0.97850,0.04783,0.17403,False,F,-1.27347,-1.84494,0.45442,-0.68179
2979,-0.21198,1.19821,-0.21871,0.36659,True,A,1.99546,1.19672,2.60592,-0.29440
2980,-3.12941,0.58913,-0.20907,0.42414,True,B,-0.70674,-2.34144,-2.96801,-0.56411
2981,0.40339,0.00548,-0.09919,0.38636,False,F,-1.27878,-0.47937,0.83111,-1.15544
2982,2.36614,0.60738,-0.19979,0.35997,True,C,3.47146,1.29401,3.57015,-0.36000
2983,-1.24293,1.33627,0.03736,0.06807,True,A,1.60714,0.75426,-2.53543,1.12046
2984,-1.22919,2.12486,-1.11705,1.12757,True,A,0.45378,1.98248,-0.32372,0.74419
2985,0.77662,1.50471,-0.87771,0.88204,True,A,2.12005,-1.54168,-1.49194,1.21108
2986,0.63203,0.86593,0.22388,-0.01347,True,A,-0.47539,0.79032,-1.36651,1.76127
2987,-4.54035,0.38155,-0.22906,0.48495,False,D,-1.32876,-1.03586,-3.59770,-0.86207
2988,-1.97161,1.28519,0.05559,0.17527,True,A,-1.28307,-1.12941,-2.18744,-1.24338
2989,1.36816,1.15615,-0.42735,0.49365,True,A,0.46184,-0.14975,1.62710,-1.09400
2990,0.79765,2.39792,-0.07960,0.19300,True,A,-2.03447,-1.43027,0.19426,3.29853
2991,-0.03427,1.63631,-0.60987,0.79229,True,A,-1.32584,-1.08277,-1.91681,0.99257
2992,2.65332,-0.26653,0.30220,-0.05002,False,F,-1.57042,-1.04345,-4.07468,2.94368
2993,0.88416,-0.47663,0.18384,0.03774,False,F,-0.24109,2.21670,-1.16679,-0.67767
2994,1.10255,-1.24932,-0.38492,0.51611,False,F,0.83816,-0.20951,2.61334,1.38196
2995,-0.26707,-0.77208,-0.68898,0.76299,False,F,-1.08874,0.48717,-0.99168,1.90717
2996,-1.66968,0.57658,-0.42422,0.55934,True,C,-1.40169,0.20856,-1.55996,0.70045
2997,0.17816,0.81882,-0.41711,0.65608,True,A,-0.85250,-0.08503,-2.18521,1.22542
2998,-0.54086,-0.17650,-0.77070,0.70394,False,F,-1.23712,0.80338,0.48141,5.38863
2999,-1.47054,-1.67509,-0.84107,0.87804,False,F,1.89129,1.82229,-1.91941,1.38263
3000,-0.39490,-0.45984,-0.17856,0.41458,False,F,-0.81681,-0.11573,-4.41440,0.58243
3001,-1.38837,-0.40805,-0.42676,0.48108,False,F,-1.44313,-0.30833,-1.57967,-0.32632
3002,1.29669,-2.66165,-0.38583,0.55109,False,F,0.24116,-1.38038,1.95822,2.01108
3003,-0.95362,-1.35234,-0.29222,0.30490,False,F,-2.87007,-0.38555,-3.68679,1.33795
3004,2.25060,-1.17781,-0.21862,0.49018,False,F,-1.16794,-2.29888,-2.04399,0.31506
3005,0.57038,-0.08186,0.12706,0.01274,False,F,-0.82254,-1.70370,-1.15119,0.11389
3006,0.55369,-0.68127,-0.60922,0.66792,False,F,1.10762,-0.35358,0.85116,0.62500
3007,-0.74248,0.12829,-0.10975,0.27386,False,F,-0.55797,-1.23985,-2.71923,1.21839
3008,-1.04457,-0.33069,-0.36134,0.60249,False,F,-0.72849,-1.84029,1.14456,0.73018
3009,2.42408,-0.38296,-0.76274,0.81679,False,F,-0.59376,1.66037,-1.73768,1.25240
3010,0.32735,0.11682,-1.24602,1.23706,False,F,1.91495,2.53637,3.22965,1.47723
3011,-1.18630,-0.20378,-0.59419,0.70714,False,F,2.60963,-1.49697,3.14326,-0.43450
3012,0.62064,-0.33577,-0.24139,0.46649,False,F,-1.27513,-1.21229,-2.58486,0.62414
3013,3.11348,-0.50045,-0.61148,0.56633,False,F,-1.10790,-1.91849,-2.36726,0.33828
3014,1.30073,1.21055,-0.52009,0.52973,True,A,-1.93180,-0.43829,-1.99911,1.34063
3015,-0.27382,-0.46143,-0.49633,0.52756,False,F,-0.25755,-1.73747,-3.00407,1.28185
3016,-0.97238,0.68381,-0.38851,0.52938,True,B,0.87132,-2.23562,0.93585,-0.93876
3017,1.19601,0.11719,-0.71269,0.81782,False,F,0.43034,-1.39303,-0.90886,-0.97050
3018,0.91211,1.73434,-0.15683,0.23990,True,A,-0.99807,-1.56156,-3.15814,0.84015
3019,-1.24294,1.72005,-0.29508,0.48486,True,A,2.54488,-0.23328,-0.92681,0.57871
3020,-0.55417,1.45837,-0.43620,0.67255,True,A,-1.13520,0.36416,-2.54607,0.22598
3021,-0.81894,1.31386,-0.92725,1.02885,True,A,0.34702,-0.69119,-2.90442,1.31864
3022,0.54436,0.73978,-0.25255,0.48431,True,A,-0.43030,-1.50041,-2.73790,-0.85449
3023,1.88656,0.05864,-0.84403,0.88743,False,F,0.60095,-0.11663,1.60126,0.85257
3024,-0.53639,0.76715,-0.64304,0.65776,True,C,-1.09373,-1.72073,-1.19541,0.95379
3025,-0.29948,0.90806,-1.15820,1.33184,False,A,0.24939,0.91664,0.49125,3.89059
3026,1.68051,0.79523,-0.59006,0.57268,True,C,-1.37383,-2.48732,-1.24793,2.13433
3027,-3.75322,0.73182,-0.51022,0.51244,True,C,-1.93902,-1.02389,-1.21325,-0.08706
3028,0.38607,1.33975,-0.13689,0.19014,True,A,-1.63946,-0.42448,-1.66707,2.19596
3029,0.05601,-0.97377,0.36791,-0.04603,False,F,-0.99290,-1.24484,-0.39617,1.37210
3030,-1.27002,-0.94996,-0.48104,0.69221,False,F,-0.79903,-1.78888,-2.90712,1.11332
3031,0.48680,0.23579,-0.25791,0.32820,False,F,0.31300,-1.15714,-1.42826,2.91848
3032,-0.23961,1.19195,-0.53782,0.66909,True,A,-0.48660,-1.31510,-0.24117,0.74065
3033,0.74570,-1.90888,-0.39168,0.54540,False,F,1.49624,1.46946,-2.96798,1.65470
3034,0.18368,0.40509,-1.02071,1.04079,False,Fx,1.67699,-0.70624,-3.74418,0.48444
3035,-2.19895,0.88693,0.33568,-0.04632,True,A,-0.54374,-0.45460,-2.09744,1.48518
3036,1.43669,0.43612,-0.53490,0.78766,False,D,-0.36533,-0.70528,-1.86470,1.22932
3037,1.19360,-0.57242,-0.38819,0.46956,False,F,-2.22013,2.09893,-0.41374,-1.07584
3038,2.55917,0.22221,-0.29991,0.52328,False,Fx,-0.76850,-1.45582,-3.01662,2.28733
3039,0.92606,-1.39255,-0.42458,0.39718,False,F,-1.03926,-1.59105,0.67184,1.06960
3040,-1.24054,-0.21823,0.11836,0.08437,False,F,-1.59944,-1.07007,0.24897,1.45100
3041,1.17537,1.69856,0.10586,0.09371,True,A,-0.36983,-1.19593,-1.81709,1.79810
3042,1.62674,-0.73924,-0.33443,0.32989,False,F,-0.46934,-1.60384,-1.38468,1.99890
3043,0.64094,1.54070,-0.50263,0.45637,True,A,-0.82642,-1.24176,-4.21151,0.59702
3044,-2.34489,0.93234,-0.08799,0.28335,True,A,0.26981,-1.62331,-3.27595,1.42175
3045,0.26077,-0.71407,-0.56779,0.67739,False,F,-0.33950,-1.49745,-4.25263,0.32139
3046,-1.56940,0.66340,-0.63188,0.64337,True,D,-2.32247,-1.88203,-3.26692,0.72684
3047,-2.00468,0.50387,-0.34338,0.39895,True,E,-2.01812,0.95252,-3.79042,0.73837
3048,0.07774,0.91432,-1.22222,1.19435,False,B,-1.34934,0.91790,-1.76349,1.29762
3049,1.22108,1.22436,-0.09465,0.27515,True,A,-0.67297,-1.63793,-1.46418,1.38944
3050,-0.76985,0.35574,-0.34905,0.49991,False,E,-1.49194,-1.84859,-0.88401,2.23810
3051,-0.12666,-0.48879,-0.76474,0.74876,False,F,-1.83523,-2.46176,-0.78490,0.53283
3052,0.80133,0.51840,-0.27972,0.54035,False,C,-1.23594,-1.40228,-2.33776,1.22579
3053,-1.24038,0.78987,-0.35509,0.49546,True,A,-0.72723,-1.86139,-2.26620,-0.35840
3054,0.09194,-0.33500,-0.86407,0.82135,False,F,-1.49138,-2.20616,-1.68927,1.85170
3055,-0.63307,1.70631,-0.64165,0.69552,True,A,-0.41645,-0.84002,0.40404,0.04402
3056,1.20621,-0.62344,-0.24617,0.31517,False,F,4.06460,1.35077,-1.52465,1.45461
3057,-0.23298,-0.97385,-0.11993,0.28682,False,F,-0.61586,-0.56398,-3.43771,0.96429
3058,0.86983,-0.09389,-0.61018,0.72609,False,F,-0.21205,1.45417,2.08692,2.14624
3059,-0.23929,-0.45919,-0.96831,0.88675,False,F,-0.38786,-1.41884,-1.73790,4.61933
3060,2.12615,-0.75436,0.06726,0.01976,False,F,-0.05537,-1.22915,-2.17591,0.45320
3061,1.57190,-0.07083,-0.66954,0.67463,False,F,2.35439,2.08830,1.85771,-1.41776
3062,0.63204,-0.23127,0.17310,0.09112,False,F,-0.76187,-0.92500,-3.30703,1.49623
3063,0.39184,-0.28171,-0.58364,0.69210,False,F,-1.33563,-0.65960,-1.84919,2.37340
3064,0.10050,0.28095,-1.14505,1.13406,False,F,2.51391,-0.46696,0.12028,4.92684
3065,-0.88521,0.99595,0.17563,0.13802,True,A,-2.15105,-1.32530,1.21225,-0.53686
3066,0.32179,-0.22843,-0.69797,0.79989,False,F,-0.38016,-1.02329,-1.01682,0.96704
3067,-1.11897,1.79461,-0.05234,0.20480,True,A,-0.69874,-0.89322,-2.74425,0.60461
3068,0.50749,-0.81037,-0.69922,0.70242,False,F,-1.65168,0.05116,-4.87689,1.32924
3069,1.80448,0.19567,0.09224,0.05175,True,F,1.71770,1.65538,1.11230,1.48541
3070,-1.19356,-1.31388,-0.54355,0.75015,False,F,1.38146,0.31107,-2.26721,-2.68464
3071,0.48224,0.21451,-0.49908,0.44927,False,F,1.66087,-0.86444,-0.45409,-0.15853
3072,1.49766,-0.40456,-0.14522,0.20970,False,F,-1.54028,-1.50959,-1.57296,1.85742
3073,-0.51278,-0.90404,-0.71837,0.77450,False,F,1.45099,2.02336,4.00135,1.54841
3074,-0.25643,1.05055,-0.62068,0.85787,True,A,-0.45385,0.15912,3.10653,-0.48036
3075,1.76515,-0.54710,-0.77588,0.84150,False,F,-0.32778,0.43052,-2.98440,1.20999
3076,-3.88548,-0.51788,-0.37643,0.37635,False,F,-0.59078,0.56484,-3.43587,-0.36070
3077,1.57373,-0.56722,-0.08396,0.20100,False,F,3.14413,1.78957,1.50189,1.80338
3078,0.33671,0.26921,0.14634,0.01075,True,Fx,1.24258,0.42069,-1.90057,1.41506
3079,-0.60769,-0.49542,-0.67231,0.79077,False,F,0.47160,1.63041,-4.12475,1.31483
3080,-1.36749,0.97142,-0.52662,0.49221,True,A,-0.67127,-0.62920,-2.17521,0.34592
3081,0.52818,-0.23800,0.12732,-0.00658,False,F,-0.82662,0.19321,-2.40633,0.12669
3082,4.54472,-2.04561,0.09481,0.15515,False,F,-2.40496,-1.30256,-2.19177,2.19109
3083,0.22931,-1.13996,0.09677,0.04553,False,F,1.84888,0.83797,3.00145,0.94302
3084,-0.46400,-1.38703,-0.48858,0.71850,False,F,2.71631,-0.21356,-1.47293,2.60817
3085,-0.07441,-2.06175,-0.49612,0.69790,False,F,-1.55244,-0.91817,-1.24985,1.14809
3086,0.26387,-0.89458,0.11613,0.16160,False,F,-0.15220,-0.01957,-2.91507,-0.10027
3087,-3.54612,1.05823,0.03066,0.12052,True,A,1.40501,0.05625,-2.20400,0.17287
3088,1.02652,1.35020,-0.07600,0.27060,True,A,0.78078,2.10492,-3.02578,1.33340
3089,-1.05144,0.68761,0.27478,-0.04025,True,A,-1.70770,-0.70056,-2.51855,-0.58030
3090,0.65725,0.61294,-0.29514,0.50240,True,B,-2.29262,-0.19036,-1.19588,1.35146
3091,1.04230,-0.65298,-1.32440,1.25463,False,F,2.58190,-0.88208,-2.00307,1.25119
3092,1.12667,0.83361,-0.39163,0.37778,True,B,-2.26190,-1.46318,0.82307,0.20454
3093,-1.25806,0.65241,-0.50305,0.58780,True,C,-0.16380,-1.65350,-0.67068,0.68683
3094,-0.62761,-1.26861,-0.91037,0.92344,False,F,-0.61887,0.34481,1.63613,0.11652
3095,-1.17271,0.75140,-0.50006,0.70071,True,A,-1.13215,-1.94585,-4.02047,2.58570
3096,0.46602,0.30351,-0.80699,0.76814,False,F,-1.55213,-1.05049,-2.77769,0.50834
3097,3.63957,-1.44141,-1.00220,1.05589,False,F,3.44473,3.21901,0.63320,0.33270
3098,-1.04694,0.64462,-0.06501,0.15539,True,C,-0.25216,-1.17909,-1.63799,1.26832
3099,1.81542,-0.95566,-0.48251,0.45502,False,F,-0.96683,-1.13547,-2.10449,3.77007
3100,-2.51057,1.06202,-0.69760,0.70015,True,A,-0.70688,-1.78905,-0.61399,0.41510
3101,-2.75994,0.92461,-0.23306,0.35972,True,A,1.34846,-1.32600,-1.66573,0.60892
3102,-0.45465,-0.30165,-0.57346,0.72903,False,F,0.16829,-0.38165,-1.74513,0.31546
3103,-0.09478,0.89885,-0.46671,0.71922,True,A,0.68215,-1.30030,-0.00588,2.57959
3104,-0.18640,0.07207,-0.49640,0.63688,False,F,1.47278,1.80541,-2.38881,3.09300
3105,0.20541,-0.27073,0.13047,0.13623,False,F,-0.74563,-2.24605,-1.55485,0.46250
3106,0.96476,-1.47338,-1.39354,1.30570,False,F,2.13421,-1.16257,-1.01035,2.71104
3107,-1.14020,0.00029,-0.20886,0.28111,False,F,-0.91377,-0.93939,-0.56357,1.21629
3108,-1.69375,0.88175,-0.62550,0.57852,True,B,1.00452,-0.63398,2.17691,-1.74829
3109,-0.09174,1.08764,-0.65844,0.72240,True,A,1.97748,1.83011,-2.71211,0.30898
3110,0.59920,-2.48147,-0.17321,0.26996,False,F,-1.07762,-0.04309,-0.74228,0.86535
3111,-0.15834,0.08350,-0.14973,0.41637,False,F,-1.97988,-0.96294,0.35511,0.31841
3112,-0.39005,1.23262,-1.48980,1.38318,False,A,-0.25731,-1.99249,3.93765,-1.05445
3113,-0.37758,1.29829,-0.07221,0.11607,True,A,-1.11777,-1.00537,-1.13246,1.16876
3114,-1.57006,1.00311,-0.09720,0.34393,True,A,-0.39764,-1.55833,-1.62558,0.19807
3115,-1.77700,0.87898,-0.50233,0.48678,True,B,1.35703,-0.16282,3.17770,-0.12060
3116,1.92188,-0.50606,-0.15553,0.42946,False,F,3.65925,1.87352,2.85007,1.48653
3117,-0.39147,0.67854,-0.54540,0.52240,True,D,0.52025,-0.44061,-1.61050,-0.23119
3118,1.60987,0.30805,-0.10963,0.28523,True,Fx,1.34964,0.21014,0.86810,0.44579
3119,-0.97169,0.08140,-0.63192,0.79780,False,F,1.14867,-0.12931,-0.55582,1.02293
3120,-0.77523,0.31253,-0.41588,0.66263,False,E,-1.52250,-1.40733,-0.42378,1.75145
3121,-1.90938,-0.15732,-1.29286,1.26003,False,F,1.68960,2.16023,1.32917,1.14420
3122,3.75109,0.40678,-0.51735,0.59286,False,Fx,0.02424,-0.18713,-2.87013,2.25704
3123,-3.63052,0.07048,-0.41426,0.61044,False,F,-1.70479,-0.56819,-1.35802,2.10640
3124,1.75075,-0.11488,-0.46727,0.44940,False,F,1.17912,1.43388,0.57247,4.45008
3125,0.05170,0.44033,-0.31077,0.36633,True,Fx,-0.29011,-2.28889,-1.75059,3.69784
3126,1.72235,0.27845,0.17023,0.00430,True,Fx,-2.51676,3.31931,0.02546,1.57660
3127,0.79737,-0.46541,-0.68705,0.67048,False,F,-1.95588,-0.50358,-1.72699,0.07198
3128,-1.87722,0.03864,-0.61168,0.74539,False,F,1.69639,-0.81506,-2.82645,5.84609
3129,0.51063,-0.62907,-0.64143,0.68796,False,F,1.99005,1.57053,-0.98031,-0.96807
3130,1.34154,-0.33268,-0.60910,0.63586,False,F,-0.99407,-1.59852,-1.80212,2.04951
3131,1.36886,0.68335,-0.13505,0.31611,True,B,-1.48271,-0.83269,-2.28368,1.13252
3132,0.82700,1.55130,-0.69429,0.64432,True,A,-1.02615,-2.06270,-3.74832,2.57137
3133,1.14729,0.67381,-1.02548,1.21059,False,B,1.53629,0.35549,-2.47069,0.87857
3134,0.52489,0.10518,-0.95614,0.86791,False,F,-1.12218,-2.16641,0.84185,2.25028
3135,-1.27522,-1.32209,-0.65853,0.74764,False,F,1.31045,0.62478,-0.37682,1.26801
3136,-1.29155,1.05100,-0.48626,0.53168,True,A,-0.24946,-2.18185,-4.06113,1.47549
3137,-0.41078,-0.10326,-0.64565,0.62803,False,F,-1.28648,-1.44732,-3.02610,0.30204
3138,-0.06166,0.75708,-0.62719,0.67053,True,B,-1.29748,-0.94644,-2.22799,1.15168
3139,-0.27915,-0.32373,-0.94337,0.96157,False,F,-1.81821,0.84898,2.18592,2.54675
3140,2.81079,-0.69892,-0.56887,0.77726,False,F,-0.99377,-0.80695,-1.54084,3.09696
3141,-0.36740,0.03653,-0.41489,0.44624,False,F,-1.10998,0.87657,-3.05929,1.42151
3142,-1.02208,0.39572,-0.04941,0.32658,True,D,0.29710,1.27087,-4.48056,0.90699
3143,-0.64140,-0.79693,-1.11719,1.09297,False,F,0.98925,3.18758,-3.60730,0.60409
3144,-2.67097,-0.01961,0.04504,0.20582,False,F,-1.10158,-0.33575,-2.66312,-1.19486
3145,0.61309,0.53036,-0.96311,0.91271,False,Fx,2.25341,-0.65194,-0.20656,3.43554
3146,1.64313,0.76610,0.03009,0.18156,True,A,-1.28058,-0.94269,-0.61364,0.33569
3147,-3.40500,2.88080,-0.15710,0.27539,True,A,-1.05102,-0.97052,2.16911,-0.25923
3148,0.31379,-2.07784,-0.33505,0.47007,False,F,-2.18613,-0.59337,-1.12982,1.06591
3149,-0.05967,0.23916,-0.65337,0.74214,False,F,0.07287,-0.71327,-3.28598,2.01689
3150,-0.37226,0.12548,-0.76669,0.88253,False,F,2.85477,2.19839,-1.68639,2.51127
3151,1.47474,-1.54461,-0.12707,0.14679,False,F,-1.50020,-0.78200,-1.15309,1.06220
3152,0.00185,1.21412,-0.18265,0.34861,True,A,1.80974,-1.30277,0.06065,2.70592
3153,0.36487,-0.97300,-0.46430,0.54995,False,F,-0.40447,-2.20020,-2.54765,1.38192
3154,-0.30743,-0.64902,-0.66929,0.72434,False,F,-0.08896,-1.86207,-3.21430,1.15761
3155,0.65765,0.22988,-0.01806,0.11824,True,F,-0.82839,-1.59375,-2.31171,0.32027
3156,-0.57252,-0.04268,-0.18706,0.28590,False,F,1.55482,-0.91064,0.05820,-0.58615
3157,0.21126,1.47678,-0.19634,0.24172,True,A,-1.33123,-1.81063,-1.73075,1.59945
3158,-1.63115,1.22754,-0.39579,0.44784,True,A,0.31233,0.49774,-0.07066,2.05298
3159,-2.12623,-1.05298,-1.27549,1.25008,False,F,2.18864,-1.03010,-3.19829,1.09550
3160,0.49830,2.30905,0.28109,0.03610,True,A,-1.66756,-1.16916,-2.10928,-0.01385
3161,-0.38644,-0.95058,-0.16374,0.25919,False,F,-1.14873,-0.81342,-3.88623,-0.07372
3162,0.61759,-0.83096,0.26233,0.06675,False,F,-0.36168,-1.14790,-2.51721,0.17882
3163,1.01220,-0.15209,-1.38701,1.37597,False,F,0.15168,-0.13722,-0.70559,-1.65533
3164,-0.68058,-0.53952,-0.66366,0.76592,False,F,-1.75801,2.23652,-3.71334,2.28713
3165,-1.24208,1.43573,0.21676,0.10975,True,A,-1.42259,-1.02048,-1.51823,3.04853
3166,0.86030,-1.01417,-0.01315,0.12600,False,F,1.07805,3.63624,0.70469,-0.38859
3167,-0.83308,1.01051,-0.50076,0.54747,True,A,-0.35890,-1.53586,-3.21916,-1.27038
3168,-1.31748,1.75819,-1.15744,1.18498,True,A,0.55431,2.19316,2.07787,1.22738
3169,0.22800,-2.04302,-0.31973,0.50144,False,F,1.00689,-0.11072,1.32617,-0.05525
3170,-1.30264,0.28032,-0.69498,0.85441,False,Fx,0.84125,-0.78485,1.99663,-1.68646
3171,0.05620,-1.38370,-0.92254,0.92133,False,F,0.72990,1.78221,-1.79455,5.06871
3172,-0.82561,-1.07746,-0.42392,0.63357,False,F,-1.39031,-0.94123,-2.53215,-0.52105
3173,0.78180,-1.45726,-0.41910,0.43592,False,F,0.28404,0.26646,-0.93083,4.53956
3174,-2.51777,0.45257,-0.04503,0.30488,True,C,-0.28088,-2.03974,-0.71358,0.59380
3175,0.83378,0.21160,-1.00623,0.90225,False,F,0.48224,-1.70339,-2.73814,-1.07806
3176,-2.01370,0.66142,-1.22773,1.18038,False,D,3.87560,-0.50580,1.46987,0.56904
3177,0.30946,-0.57124,0.20739,-0.03827,False,F,1.42469,1.49385,-2.78236,1.67105
3178,1.36315,0.57549,-0.66249,0.72500,False,D,-0.58672,-1.30228,-2.59617,-1.15829
